Product_id,product_name,product_type,product_weight,product_weight_type,31-January-to-14-February,15-February-to-26-February,27-February-to-8-Mars,6-April-to-16-April,17-April-to-25-April,26-April-to-7-May,8-May-to-23-May,24-May-to-6-June,7-June-to-21-June,22-June-to-6-July,7-July-to-19-July,20-july-to-1-August,2-August-to-14-August,15-August-to-23-August,24-August-to-5-September,6-September-to-18-September,19-september-to-27-september,28-September-to-10-October,11-october-to-22-october,23-october-to-31-october,1-November-to-11-November,14-november-to-21-november,22-november-to-4-necember,5-december-to-17-december,1-December-to-3-December,1-January-to-15-January,16-January-to-23-January,24-January-to-30-January,31-january-to-6-february,7-February-to-14-February,15-February-to-28-February,1-March-to-15-March,15-march-to-26-march
6223001200055,بريتزل بريتزو ميكسي بالملح - 80 جم,بقالة,80,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223004763977,بريتزيل كلاسيك سناكس بالباربيكيو - 30جم,بقالة,30,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228023060253,بريزيدن جبنة سبريد بطعم جبنة الرومي - 140 جرام,منتجات البان ,140,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003771256,بريزيدون جبن أبيض لايت - 500 جرام,منتجات البان ,500,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222021106705,بريستو دبس رمان - 275 مل,بقالة,275,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
6222021106712,بريستو صوص صويا غامق - 275 مل,بقالة,275,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
6223000414842,بريك سبايسي بالجبنة المتبلة - 39 جرام,بقالة,39,جم,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000414866,بريك فريش سناكس بالخضروات - 30 جرام,بقالة,30,جم,20,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223007943451,بساطة شعرية - 1 كجم,بقالة,1,كجم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223007940368,بساطة شعرية - 350 جرام,بقالة,350,جم,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223007940337,بساطة مكرونة خواتم - 350 جرام,بقالة,350,جم,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223007940320,بساطة مكرونة قلم - 350 جرام,بقالة,350,جم,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223007940313,بساطة مكرونة مكرونة سباجيتي - 350 جرام,بقالة,350,جم,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001130560,بسكو مصر بسكويت جوز هند - 4 قطع - 12 عبوة,بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001130553,بسكو مصر بسكويت جوز هند نايس - 4 قطع,بقالة,4,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001131055,بسكو مصر بسكويت شاي ماكس - 9 قطع,بقالة,9,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001131048,بسكو مصر بسكويت شاي ماكس - 9 قطع - عبوة من 12,بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001109900,بسكو مصر بسكويت ويفر بكريمة الفانيليا - 6 قطع,بقالة,6,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001180558,بسكو مصربسكويت سادة سوبر لوكس - 12x12 قطعة,بقالة, 12x12 ,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024101011,بسكوت بسكريم مكفتيز - 42 جرام,بقالة,42,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024101028,بسكوت بسكريم مكفتيز - 42 جرام - 12 قطعة,بقالة,12,قطعة,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,14,0,0
6223000496251,بسكوت بكريمة البندق من فريسكا-38 جرام,بقالة,38,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000410141,بسكوت سادة أهلاوي - 29 جرام,بقالة,29,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003807740,بسكوت شوكولاتة دارك - 30.5 جرام - 12 قطعة,بقالة,12,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000500227848,"بسكوت من بي- ريدي من نوتيلا، 6 قطع",بقالة,6,"ريدي من نوتيلا،  قطع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030003685,"بسكوت ويفر بالشيكولاتة من الشمعدان، 4 * 6قطع",بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
6223003803575,بسكويت الشوفان الذهبي ب بالشوكولاتة الداكنة من مكفتيز - 33 جم,بقالة,33,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003803827,بسكويت الشوفان الذهبي بنكهة الشوكولاتة بالحليب من مكفتيز - 28.6  جم,بقالة,28.6,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003806552,بسكويت الشوفان الذهبي بنكهة الشوكولاتة بالحليب من مكفتيز - 34.6 جم,بقالة,34.6,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003803834,بسكويت الشوفان الذهبي بنكهة الشوكولاتة بالحليب من مكفتيز - 37.6 جم,بقالة,37.6,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003807757,بسكويت الشوفان الذهبي بنكهة الشوكولاتة بالحليب من مكفتيز - 37.6 جم - 12 قطعة,بقالة,12,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003804633,بسكويت القمح مكفيتز دايجستف - 400 جم,بقالة,400,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024100984,بسكويت اولكر بالتمر - 48 جم,بقالة,48,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024100960,"بسكويت اولكر بسكريم ديو بالشوكولاتة، 38 جم - 12 عبوة",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003806026,بسكويت اولكر فينجر - 55 جم,بقالة,55,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003806255,"بسكويت اولكر ماري، نباتي - 52 جم",بقالة,52,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003807252,"بسكويت اولكر ماري، نباتي، 26 جم - 12 عبوة",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024100939,بسكويت أولكر بسكريم محشو بكريمة الشيكولاتة - 38 جم - عبوة من 12,بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024100922,بسكويت بسكريم بكريمة الشوكولانة من اولكر - 38 جم,بقالة,38,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222024100953,بسكويت بسكريم ديو بكريمة الكاكاو من اولكر - 38 جم,بقالة,38,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001180565,بسكويت بسكو مصر لوكس سادة - 12 قطعة,بقالة,12,قطعة,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003806521,بسكويت بيسكريم محشو بالشيكولاتة - 105جم,بقالة,105,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221073001198,بسكويت بيمبو جولد - 37جم,بقالة,37,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221073001204,بسكويت بيمبو جولد - 37جم - عبوة من 12,بقالة,12,عبوة,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0
6221073001419,بسكويت بيمبو كبير مغطي بالشيكولاتة - 1 قطعة,بقالة,1,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221073001334,بسكويت بيمبو مغطي بالشيكولاتة - 1 قطعة,بقالة,1,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622210049414,بسكويت توك بالجبنة - 24 جم,بقالة,24,جم,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622300686147,"بسكويت توك بالجبنة، 24 جم - 12 عبوة",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0
7622210604316,بسكويت توك بالساور كريم والبصل - 24 جم,بقالة,24,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622210604088,"بسكويت توك بالملح، 23 جم - 12 عبوة",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,21,0
6221030004491,بسكويت تيبو ناعم بالشوكولاته من الشمعدان - 50 جرام,بقالة,50,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003807733,بسكويت دايجستيف شوكولاتة بالحليب من مكفايتز - 33 جرام - 12 قطعة,بقالة,12,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001130133,بسكويت سادة بسكو مصر ماري - 65 جم,بقالة,65,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030002091,"بسكويت سادة نواعم، 672 جم، 12قطع",بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003800994,بسكويت شاي اولكر - 53 جم,بقالة,53,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003801991,"بسكويت شاي اولكر، 53 جم - 12 عبوة",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001190960,بسكويت شوفان لوكس - 3 قطع,بقالة,3,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003804305,"بسكويت فينجر من اولكر، 55 جم - عبوة من 12",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622201635763,بسكويت كادبوري ديلايت بالشوكولاتة - 34 جرام - 12 قطعة,بقالة,12,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221073001341,بسكويت كورونا بيمبو الذهبي بالشوكولاتة  - 12 قطعة,بقالة,12,قطعة,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,18,0,0,0,0,0
5410126716016,بسكويت لوتس بيسكواوف بالكراميل - 250 جم,بقالة,250,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004800008152,بسكويت لوجو سافوياردي فينجر - 200 جم,بقالة,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001180275,بسكويت لوكس بسكو مصر بالكاكاو - 8 قطع,بقالة,8,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001180060,بسكويت لوكس سادة من بسكو مصر,بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222001180077,بسكويت لوكس سادة من بسكو مصر - 12 قطعة,بقالة,12,قطعة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221007031703,بسكويت نستله فيتنس بالتفاح والقرفة - 30 جم,بقالة,30,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221007032069,بسكويت نستله فيتنس كلاسيك - 30 جم,بقالة,30,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221007032076,"بسكويت نستله فيتنس كلاسيك، 30 جم - 12 عبوة",بقالة,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030004392,بسكويت نواعم سادة - 84 جرام,بقالة,84,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030004569,بسكويت ويفر بالكاكاو محشو بكريمة الحليب - 5 قطع,بقالة,5,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030004545,بسكويت ويفر بحشو الشوكولاتة - 5 قطع,بقالة,5,قطع,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030004057,بسكويت ويفر بحشو كريمة الحليب - 50 جرام - 5 قطع,بقالة,5,قطع,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030004019,بسكويت ويفر بحشو كريمة الفانيليا - 50 جرام - 5 قطع,بقالة,5,قطع,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221030003647,بسكويت ويفر محشو بالشوكولاته من الشمعدان - 4 قطع,بقالة,4,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622210605917,بسمكويت توك بالملح - 24 جم,بقالة,24,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224000054885,بشاير عصير جوافة - 200مل,مشروبات,200,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
6224000054922,بشاير عصير كوكتيل - 200مل,مشروبات,200,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2111839000005,بصل بودرة من حاج عرفة,بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221031490477,بطاطس شيبسي بالجبنة - 48جم,بقالة,48,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
6221031490507,بطاطس شيبسي بالخل و الملح - 48جم,بقالة,48,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
6223000410066,بطاطس ليون بالجبنة - 42جم,بقالة,42,جم,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
6223000504369,"بطاطس مقرمشة بالفلفل الحلو من بيج شيبسي، 110 جرام",بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000663509,بقسماط الضحي - 300جم,بقالة,300,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975471,بلووم بابونج - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975518,بلووم تيليو - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975440,بلووم زنجبيل - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975495,بلووم قرفة - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975457,بلووم كركديه - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975501,بلووم كرويا - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975464,بلووم مرمرية - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975488,بلووم نعناع - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009975433,بلووم يانسون - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111921000005,بليلة قمح من حاج عرفة,بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224007767726,"بن غامق بالحبهان من شاهين، 200 جرام",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224007767702,"بن غامق سادة من شاهين، 200 جرام",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224007767719,"بن متوسط محوج من بن شاهين، 200 جرام",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111941000009,بن محوج فاتح من حاج عرفة,مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111942000008,بن محوج وسط من حاج عرفة,مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223004613609,بندق من ابوعوف - 200 جرام,بقالة,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224008098560,بهارات بطاطس باب الشام - 40 جم,بقالة,40,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224008098614,بهارات فراخ باب الشام - 40 جم,بقالة,40,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224008098201,بودرة ثوم باب الشام - 45 جم,بقالة,45,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111846000005,بودرة ثوم من حاج عرفة,بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221073000016,بودرة شوكولاتة كورونا - 77 جم,مشروبات,77,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,16,0,13
6223003943837,بودرة عصير ليمون نعناع فروتي - 12جم,مشروبات,12,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622210616074,بودرة كاكاو ساخن 3في1 كادبوري - 30 جم,مشروبات,30,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622210821959,بودرة كاكاو ساخن 3في1 كادبوري - 300 جم,مشروبات,300,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,15,0,0,0,0,0,0,0,0
7622210870339,"بودرة كاكاو ساخن 3في1 كادبوري، 30 جم - 10 عبوات",مشروبات,10,عبوات,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,15,0,0,0,0,0,0,0,0
7622201822521,بودرة مشروب تانج بالبرتقال - 450 جم,مشروبات,450,جم,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
7622300114206,بودرة مشروب تانج بالمانجو - 450 جم,مشروبات,450,جم,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
7622210091925,"بودرة مشروب تانج بالمانجو، 25 جم - 12 عبوة",مشروبات,12,عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223001036500,بودرة مشروب شيكولاتة كوكس - 60جم,مشروبات,60,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003940010,بودرة مشروب فروتي بالتفاح - 12 جم,مشروبات,12,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003942816,بودرة مشروب فروتي بالخوخ - 750 جم,مشروبات,750,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003942793,بودرة مشروب فروتي باليوسفي - 750 جم,مشروبات,750,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223002381029,"بودينج دانيت بالشوكولاتة، 100 جم - 7+1 عبوة",منتجات البان , 7+1 ,NaN,16,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223002380343,بودينج فانيليا دانيت - 100جم,منتجات البان ,100,جم,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223002380145,بودينج كاراميل دانيت - 100جم,منتجات البان ,100,جم,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009169030,بوفانا زجاجة مياه معدنية - 1500 مل,مشروبات,1500,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009169054,بوفانا زجاجة مياه معدنية - 330 مل,مشروبات,330,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009169504,بوفانا زجاجة مياه معدنية - 330 مل - 24 زجاجة,مشروبات,24,زجاجة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009169047,بوفانا زجاجة مياه معدنية - 600 مل,مشروبات,600,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224009169511,بوفانا زجاجة مياه معدنية - 600 مل - 20 زجاجة,مشروبات,20,زجاجة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
